kH,objective,rmse_bcr,mape_percent,max_abs_error_bcr,bias_bcr
0.45588972431077696,0.005094028788491805,0.07137246519836488,4.870724537910222,0.10431560644914328,0.06621255219018271
0.4597744360902256,0.004933209921178792,0.0702368131479411,4.795401201416198,0.10263673883146684,0.06519562054289914
0.4636591478696742,0.0047754765071376885,0.06910482260405339,4.720176328557922,0.10097076520827697,0.06417960844375936
0.4675438596491228,0.004620810585124325,0.06797654437469093,4.645054864402172,0.099317605973964,0.06316458791391555
0.4714285714285714,0.004469193601663574,0.06685202765558854,4.570041578463431,0.09767717945099053,0.0621506286209728
0.4753132832080201,0.004320606454103095,0.06573132019139045,4.495141070214984,0.09604940207253865,0.061137797948652
0.4791979949874687,0.004175029531497012,0.06461446843778111,4.420357774413558,0.09443418855460761,0.06012616106420223
0.48308270676691734,0.0040324427534203225,0.06350151772532939,4.345695966244393,0.09283145205813792,0.05911578098364414
0.48696741854636594,0.003892825606810213,0.06239251242585293,4.271159766293251,0.09124110434170252,0.05810671863491983
0.49085213032581454,0.0037561571809266855,0.061287496122183725,4.196753145351769,0.08966305590528556,0.05709903291902494
0.49473684210526314,0.0036224162005204378,0.06018651178229586,4.122479929062204,0.08809721612562549,0.05609278076919373
0.4986215538847118,0.0034915810572925,0.05908960193885638,4.04834380240746,0.0865434933835918,0.05508801720820618
0.5025062656641603,0.0033636298397262307,0.057996808875370294,3.974348314052132,0.08500179518402362,0.054084795403885
0.5063909774436091,0.003238540361368557,0.05690817482021855,3.900496880539914,0.08347202826844269,0.053083166722844986
0.5102756892230577,0.003116290187634341,0.05582374215004169,3.8267927903527363,0.08195409872103365,0.052083180782558317
0.5141604010025063,0.002996856661203759,0.05474355360408894,3.753239207836506,0.08044791206825153,0.05108488550179287
0.518045112781955,0.0028802169260803575,0.05366765251136254,3.679839176998576,0.07895337337241326,0.050088327149484566
0.5219298245614035,0.0027663479503733266,0.05259608303261115,3.6065956251812956,0.07747038731959499,0.049093550392094266
0.5258145363408522,0.0026552265478655183,0.05152889041950659,3.5335113666163918,0.07599885830214848,0.048100598339506286
0.5296992481203008,0.002546829398425446,0.050466121293650516,3.460589105864331,0.07453869049613271,0.04710951258951681
0.5335839598997494,0.00244113306731894,0.04940782394842886,3.3878314411428847,0.07308978793393672,0.046120333270962544
0.5374686716791981,0.002338114023473649,0.04835404867716507,3.3152408675488765,0.0716520545723569,0.045133099085536574
0.5413533834586466,0.002237748656746944,0.04730484813152817,3.2428197801769074,0.07022539435637842,0.044147847348336544
0.5452380952380953,0.0021400132942456214,0.04626027771474812,3.1705704771387477,0.06880971127889546,0.04316461402718841
0.5491228070175439,0.002044884215743466,0.04522039601488985,3.098495162486996,0.0674049094365945,0.04218343378078928
0.5530075187969925,0.0019523376682404978,0.04418526528426075,3.0265959490462837,0.06601089308220853,0.04120433999570734
0.5568922305764411,0.001862349879705873,0.04315495197200285,2.9548748611554148,0.06462756667334402,0.040227364822279954
0.5607769423558897,0.001774897072044223,0.04212952731807257,2.883333837323478,0.06325483491806794,0.03925253920944529
0.5646616541353384,0.0016899554733235064,0.041109068018181906,2.8119747328029954,0.061892602817433584,0.03827989293854461
0.5685463659147869,0.001607501329300623,0.0400936569709053,2.740799322083042,0.06054077570511329,0.03730945465612976
0.5724310776942356,0.001527510914279143,0.03908338412009819,2.6698093013049777,0.059199259284298034,0.03634125190580724
0.5763157894736842,0.0014499605413322955,0.03807834740810446,2.599006290603715,0.057867959662015966,0.035375311159154245
0.5802005012531328,0.0013748265719222223,0.03707865385801138,2.528391836376804,0.05654678338101049,0.03441165784573332
0.5840852130325815,0.0013020854249455249,0.03608442080656866,2.457967413483997,0.05523563744931481,0.03345031638223772
0.58796992481203,0.0012317135852335525,0.03509577731342551,2.3877344273797285,0.05393442936765247,0.032491310200796694
0.5918546365914787,0.0011636876115342179,0.034112865777213994,2.3176942161805125,0.05264306715477929,0.031534661776464426
0.5957393483709273,0.001097984144001445,0.03313584379492161,2.247848052669802,0.05136145937088976,0.03058039265392325
0.599624060150376,0.001034579911216488,0.03216488630815424,2.178197146242166,0.05008951513918691,0.02962852347342344
0.6035087719298247,0.00097345173676467,0.03120018808861046,2.1087426447889532,0.04882714416572731,0.02867907399598546
0.6073934837092732,0.0009145765453896649,0.030241966625695244,2.0394856365273437,0.04757425675763094,0.027732063127887674
0.6112781954887219,0.0008579313687465748,0.029290465492145645,1.970427151774725,0.04633076383975365,0.02678750894446269
0.6151629072681705,0.0008034933507738895,0.028345958279336572,1.9015681646701401,0.04509657696990477,0.025845428713223616
0.6190476190476191,0.0007512397527035011,0.027408753213225535,1.8329095948445457,0.04387160835269488,0.02490583891634075
0.6229323308270677,0.0007011479577271621,0.026479198585439893,1.764452309041702,0.04265577085209182,0.023968755272491205
0.6268170426065163,0.0006531954753365938,0.025557689162688278,1.6961971226911114,0.04144897800275693,0.02303419275809828
