kz,effective_IR_CPT,target_effective_IR_CPT,objective
0.7958646616541353,0.5967860296892749,0.564344187245019,0.0010524731411779206
0.7999999999999999,0.5956062670850953,0.564344187245019,0.0009773176359273075
0.8041353383458646,0.5944348644567488,0.564344187245019,0.0009054488550605124
0.8082706766917293,0.5932717491803645,0.564344187245019,0.0008368038395232507
0.8124060150375939,0.5921168492451709,0.564344187245019,0.0007713207545746834
0.8165413533834586,0.5909700932508704,0.564344187245019,0.000708938870632431
0.8206766917293232,0.5898314104049541,0.564344187245019,0.0006495985444043334
0.8248120300751879,0.5887007305199619,0.564344187245019,0.000593241200304164
0.8289473684210525,0.5875779840106796,0.564344187245019,0.0005398093121480219
0.8330827067669172,0.5864631018912847,0.564344187245019,0.0004892463851287872
0.8372180451127819,0.5853560157724336,0.564344187245019,0.0004414969380654726
0.8413533834586465,0.5842566578582945,0.564344187245019,0.00039650648592456044
0.8454887218045112,0.5831649609435321,0.564344187245019,0.00035422152261064226
0.8496240601503758,0.582080858410234,0.564344187245019,0.0003145895040229708
0.8537593984962405,0.5810042842247957,0.564344187245019,0.00027755883137556346
0.8578947368421052,0.5799351729347484,0.564344187245019,0.0002430788347773465
0.8620300751879698,0.578873459665548,0.564344187245019,0.00021109975706994573
0.8661654135338345,0.5778190801173149,0.564344187245019,0.00018157273791984983
0.8703007518796992,0.5767719705615305,0.564344187245019,0.0001544497981621618
0.8744360902255639,0.5757320678376944,0.564344187245019,0.00012968382439303234
0.8785714285714286,0.5746993093499386,0.564344187245019,0.000107228553807795
0.8827067669172932,0.5736736330636065,0.564344187245019,8.703855928196021e-05
0.8868421052631579,0.5726549775017931,0.564344187245019,6.906923469209063e-05
0.8909774436090225,0.5716432817418501,0.564344187245019,5.327678047366979e-05
0.8951127819548872,0.5706384854118615,0.564344187245019,3.9618189413116355e-05
0.8992481203007519,0.569640528687083,0.564344187245019,2.8051232670924932e-05
0.9033834586466165,0.5686493522863556,0.564344187245019,1.8534446033146773e-05
0.9075187969924812,0.5676648974684887,0.564344187245019,1.102711638825613e-05
0.9116541353383458,0.5666871060286195,0.564344187245019,5.489268426547997e-06
0.9157894736842105,0.5657159202945449,0.564344187245019,1.8816515591615415e-06
0.9199248120300751,0.5647512831230337,0.564344187245019,1.6572705389654723e-07
0.9240601503759398,0.563793137896115,0.564344187245019,3.036553849275691e-07
0.9281954887218045,0.5628414285173476,0.564344187245019,2.258283793592446e-06
0.9323308270676691,0.5618960994080743,0.564344187245019,5.993134057396695e-06
0.9364661654135338,0.5609570955036542,0.564344187245019,1.1472390464421336e-05
0.9406015037593984,0.5600243622496859,0.564344187245019,1.8660887990304803e-05
0.9447368421052631,0.5590978455982126,0.564344187245019,2.7524100675015016e-05
0.9488721804511278,0.5581774920039196,0.564344187245019,3.8028130196597524e-05
0.9530075187969924,0.5572632484203172,0.564344187245019,5.0139694639169924e-05
0.9571428571428571,0.5563550622959191,0.564344187245019,6.382611745232997e-05
0.9612781954887217,0.5554528815704085,0.564344187245019,7.905531659936078e-05
0.9654135338345864,0.5545566546708025,0.564344187245019,9.579579389134898e-05
0.969548872180451,0.5536663305076078,0.564344187245019,0.00011401662450467718
0.9736842105263157,0.5527818584709759,0.564344187245019,0.00013368744667906413
0.9778195488721804,0.5519031884268534,0.564344187245019,0.00015477845159359854
0.981954887218045,0.5510302707131342,0.564344187245019,0.00017726037341799674
0.9860902255639097,0.5501630561358078,0.564344187245019,0.00020110447953663636
0.9902255639097743,0.5493014959651134,0.564344187245019,0.0002262825609425495
0.994360902255639,0.5484455419316927,0.564344187245019,0.0002527669227989523
0.9984962406015037,0.5475951462227484,0.564344187245019,0.0002805303751657032
1.0026315789473683,0.5467502614782067,0.564344187245019,0.0003095462238881014
1.006766917293233,0.5459108407868843,0.564344187245019,0.00033978826164562557
1.0109022556390976,0.5450768376826649,0.564344187245019,0.0003712307591579466
1.0150375939849623,0.5442482061406787,0.564344187245019,0.00040384845654600234
1.019172932330827,0.5434249005734955,0.564344187245019,0.00043761655484538247
1.0233082706766916,0.5426068758273233,0.564344187245019,0.00047251070766988595
1.0274436090225563,0.5417940871782193,0.564344187245019,0.0005085070130226796
1.031578947368421,0.5409864903283106,0.564344187245019,0.0005455820052528098
1.0357142857142856,0.5401840414020278,0.564344187245019,0.0005837126471546049
1.0398496240601502,0.5393866969423511,0.564344187245019,0.0006228763222077631
1.043984962406015,0.5385944139070693,0.564344187245019,0.0006630508269557852
1.0481203007518798,0.5378071496650537,0.564344187245019,0.0007042143635204897
1.0522556390977442,0.5370248619925455,0.564344187245019,0.0007463455322504358
1.056390977443609,0.5362475090694606,0.564344187245019,0.000789423324500899
1.0605263157894735,0.5354750494757082,0.564344187245019,0.0008334271155434457
1.0646616541353384,0.5347074421875291,0.564344187245019,0.0008783366576026533
1.0687969924812029,0.5339446465738472,0.564344187245019,0.0009241320730182277
1.0729323308270677,0.5331866223926426,0.564344187245019,0.0009707938475300423
1.0770676691729322,0.5324333297873419,0.564344187245019,0.0010183028236841847
1.081203007518797,0.5316847292832249,0.564344187245019,0.001066640194358199
1.0853383458646615,0.5309407817838557,0.564344187245019,0.0011157874964028722
1.0894736842105264,0.5302014485675273,0.564344187245019,0.00116572660439949
1.0936090225563908,0.5294666912837326,0.564344187245019,0.0012164397245295504
1.0977443609022557,0.5287364719496512,0.564344187245019,0.0012679093885559678
1.1018796992481201,0.5280107529466596,0.564344187245019,0.0013201184479132025
1.106015037593985,0.5272894970168623,0.564344187245019,0.0013730500679046487
1.1101503759398494,0.5265726672596444,0.564344187245019,0.0014266877220055563
1.1142857142857143,0.5258602271282453,0.564344187245019,0.0014810151862694276
1.1184210526315788,0.5251521404263589,0.564344187245019,0.0015360165338360425
1.1225563909774436,0.5244483713047486,0.564344187245019,0.0015916761295399309
1.126691729323308,0.5237488842578935,0.564344187245019,0.0016479786246165243
1.130827067669173,0.5230536441206519,0.564344187245019,0.001704908951505218
1.1349624060150374,0.5223626160649509,0.564344187245019,0.0017624523187471217
1.1390977443609023,0.5216757655964988,0.564344187245019,0.0018205942059759115
1.1432330827067667,0.5209930585515213,0.564344187245019,0.0018793203590001966
