varied_parameter,value,qu50,sI50,beta50,pf50,stiffness50
kE,1.4627118644067796,855.2962513227749,0.05030496940471415,-0.8517404037648153,0.8028209048946049,1.192725106684536
kE,1.485593220338983,855.2962513227749,0.050392822425911,-0.8517404037648153,0.8028209048946049,1.1906457529386005
kE,1.5084745762711864,855.2962513227749,0.05047919634220932,-0.8517404037648153,0.8028209048946049,1.18860846344001
kE,1.5313559322033898,855.2962513227749,0.050564123803295245,-0.8517404037648153,0.8028209048946049,1.186612077634574
kE,1.5542372881355933,855.2962513227749,0.05064763677711987,-0.8517404037648153,0.8028209048946049,1.1846554709755988
kE,1.5771186440677967,855.2962513227749,0.050729766544120196,-0.8517404037648153,0.8028209048946049,1.182737554051572
kE,1.6,855.2962513227749,0.05081054369473686,-0.8517404037648153,0.8028209048946049,1.1808572716810943
rs,0.02,858.7117604567145,0.04524918932572661,-0.8177566205481581,0.7932519137287908,1.325990606551856
rs,0.029830508474576273,858.5438794992835,0.04524918932572661,-0.8194206912832198,0.7937267831504453,1.325990606551856
rs,0.03966101694915254,858.3759985418526,0.04524918932572661,-0.8210854129353361,0.7942011908638331,1.325990606551856
rs,0.04949152542372881,858.2081175844216,0.04524918932572661,-0.8227507858864999,0.7946751357875512,1.325990606551856
rs,0.05932203389830508,858.0402366269908,0.04524918932572661,-0.8244168105190024,0.7951486168425631,1.325990606551856
rs,0.06915254237288135,857.8723556695599,0.04524918932572661,-0.8260834872154373,0.795621632952212,1.325990606551856
rs,0.07898305084745763,857.7044747121289,0.04524918932572661,-0.8277508163586945,0.7960941830422295,1.325990606551856
rs,0.0888135593220339,857.536593754698,0.04524918932572661,-0.8294187983319651,0.7965662660407482,1.325990606551856
rs,0.09864406779661017,857.3687127972671,0.04524918932572661,-0.8310874335187387,0.7970378808783123,1.325990606551856
rs,0.10847457627118644,857.2008318398362,0.04524918932572661,-0.8327567223028092,0.7975090264878897,1.325990606551856
rs,0.1183050847457627,857.0329508824052,0.04524918932572661,-0.8344266650682672,0.797979701804881,1.325990606551856
rs,0.12813559322033896,856.8650699249743,0.04524918932572661,-0.8360972621995064,0.7984499057671326,1.325990606551856
rs,0.13796610169491524,856.6971889675433,0.04524918932572661,-0.8377685140812209,0.7989196373149463,1.325990606551856
rs,0.1477966101694915,856.5293080101125,0.04524918932572661,-0.8394404210984058,0.7993888953910913,1.325990606551856
rs,0.15762711864406778,856.3614270526815,0.04524918932572661,-0.8411129836363612,0.7998576789408154,1.325990606551856
rs,0.16745762711864404,856.1935460952504,0.04524918932572661,-0.8427862020806872,0.8003259869118549,1.325990606551856
rs,0.17728813559322032,856.0256651378196,0.04524918932572661,-0.8444600768172833,0.8007938182544453,1.325990606551856
rs,0.1871186440677966,855.8577841803886,0.04524918932572661,-0.8461346082323582,0.8012611719213348,1.325990606551856
rs,0.19694915254237286,855.6899032229578,0.04524918932572661,-0.8478097967124181,0.8017280468677923,1.325990606551856
rs,0.20677966101694914,855.5220222655269,0.04524918932572661,-0.8494856426442772,0.8021944420516206,1.325990606551856
rs,0.2166101694915254,855.3541413080959,0.04524918932572661,-0.8511621464150497,0.8026603564331654,1.325990606551856
rs,0.22644067796610168,855.186260350665,0.04524918932572661,-0.8528393084121556,0.8031257889753275,1.325990606551856
rs,0.23627118644067793,855.018379393234,0.04524918932572661,-0.8545171290233186,0.8035907386435734,1.325990606551856
rs,0.24610169491525422,854.8504984358032,0.04524918932572661,-0.8561956086365659,0.8040552044059457,1.325990606551856
